MBON,fallprop_bootstrap,fallprop_deltag,fallnumber_bootstrap,fallnumber_deltag,speed_bootstrap,speed_deltag,time_bootstrap,time_deltag,height_bootstrap,height_deltag,displacement_bootstrap,displacement_deltag,bspeed_bootstrap,bspeed_deltag,pausepos_bootstrap,pausepos_deltag,displacementbetweenpause_bootstrap,displacementbetweenpause_deltag,maxvelocity_bootstrap,maxvelocity_deltag,straightindex_bootstrap,straightindex_deltag,ascent_bootstrap,ascent_deltag,descent_bootstrap,descent_deltag,meanpause_bootstrap,meanpause_deltag,meanbout_bootstrap,meanbout_deltag,pause_bootstrap,pause_deltag,bout_bootstrap,bout_deltag
MB018B,-0.16233766233766234,-0.175,-0.2536463536463537,-0.339,-0.18786162485950547,-0.149,0.07427834065539765,-0.056,-0.1383028356527733,-0.242,-0.12968508057911282,-0.134,-0.19640494096033506,-0.04,-0.4852273116261849,-0.433,0.34592113655726847,0.309,-1.0830161436624706,-1.405,0.8773092189035624,0.892,-0.4461522020000411,-0.59,0.31833114238078597,0.394,0.6364454455572031,0.55,0.254115745615629,0.315,-0.7659572858381335,-0.43,-0.7457756834107613,-0.424
MB018B,-0.1898101898101898,-0.175,-0.33906093906093904,-0.339,-0.38262578203739883,-0.149,0.17350161392701147,-0.056,0.011711771032501013,-0.242,-0.012642242243397227,-0.134,0.047380420953834115,-0.04,-0.3616988274597561,-0.433,0.17441481876245654,0.309,-1.573399941608321,-1.405,0.8167632684333391,0.892,-0.6345907461621391,-0.59,0.5813542242478512,0.394,0.6023884846230979,0.55,0.19041371921402508,0.315,-0.1503439720545016,-0.43,-0.09298856858635564,-0.424
MB018B,-0.2062937062937063,-0.175,-0.37032967032967035,-0.339,-0.31612699534714,-0.149,-0.2580526760484579,-0.056,-0.43152447115627485,-0.242,-0.10670138457355599,-0.134,-0.015670973365294792,-0.04,-0.3399212468992788,-0.433,0.12029589509132307,0.309,-1.7734360173865003,-1.405,0.758145005406794,0.892,-0.46872374089324204,-0.59,0.32191883692663337,0.394,0.4451608450295992,0.55,0.03756730820318022,0.315,-0.3298381949350228,-0.43,-0.32156793457973787,-0.424
MB018B,-0.07312687312687313,-0.175,-0.26633366633366634,-0.339,-0.24714284161402952,-0.149,-0.0026953395298125096,-0.056,-0.1680535978299791,-0.242,-0.03788981473262744,-0.134,-0.0845305166862852,-0.04,-0.4865928891961283,-0.433,0.3948984538007241,0.309,-1.1565761706118227,-1.405,1.2200503507921514,0.892,-0.5008260083686152,-0.59,0.46209028242284667,0.394,0.5319374912645389,0.55,0.3193678282793067,0.315,-0.28858478157882805,-0.43,-0.29645365771323073,-0.424
MB018B,-0.23296703296703294,-0.175,-0.46973026973026966,-0.339,-0.10757061823190547,-0.149,-0.08378158615889678,-0.056,-0.17931358515418389,-0.242,-0.1408019048836525,-0.134,-0.047809465231015556,-0.04,-0.5479582338507196,-0.433,0.5180010805433799,0.309,-1.009981959124277,-1.405,0.7738898423215753,0.892,-0.5393622220617426,-0.59,0.339141888365598,0.394,0.4858749768936662,0.55,0.4576488326020539,0.315,-0.24425154561450915,-0.43,-0.26153034914912376,-0.424
MB018B,-0.07692307692307693,-0.175,-0.2138861138861139,-0.339,-0.11294082156174266,-0.149,-0.007094829213955956,-0.056,-0.2433791921697136,-0.242,-0.1764030155716578,-0.134,-0.21768879519560633,-0.04,-0.6232861268677194,-0.433,0.34726457905978764,0.309,-1.5070985323784845,-1.405,0.9533778715583203,0.892,-0.42822102373048243,-0.59,0.24509078659152467,0.394,0.46028941775507753,0.55,0.2108742875919823,0.315,-0.7566367700503875,-0.43,-0.726236513031898,-0.424
MB018B,-0.20969030969030966,-0.175,-0.3153846153846154,-0.339,-0.41956782997251724,-0.149,-0.15673399365850127,-0.056,-0.4444034868396315,-0.242,-0.13651387299095885,-0.134,-0.20022331482165234,-0.04,-0.15792527724477498,-0.433,0.1557198294174008,0.309,-1.3879514218151925,-1.405,0.9955863331689272,0.892,-0.6221545034139554,-0.59,0.41717816954045145,0.394,0.633944056908284,0.55,0.09514036790706462,0.315,-0.25727325172956184,-0.43,-0.2541670009578971,-0.424
MB018B,-0.13996003996003997,-0.175,-0.25664335664335663,-0.339,0.00976553360350259,-0.149,0.010485740235325803,-0.056,-0.14605178206075403,-0.242,-0.07711792782080808,-0.134,-0.19558361318103273,-0.04,-0.8042016694961628,-0.433,0.2791524961980534,0.309,-1.456100840439911,-1.405,0.8729973413352873,0.892,-0.28018347094809365,-0.59,0.23962266181622105,0.394,0.5961835186737907,0.55,0.6622328703590414,0.315,-0.1484258369213708,-0.43,-0.18071760275040571,-0.424
MB018B,-0.1966033966033966,-0.175,-0.3551448551448551,-0.339,-0.399900937772027,-0.149,-0.04459047993108081,-0.056,-0.19427773694405143,-0.242,-0.2683708693438416,-0.134,0.08059418062618041,-0.04,-0.30304825444204775,-0.433,0.11576434772769774,0.309,-1.4004603107033908,-1.405,0.8121425923250561,0.892,-0.7431842230029586,-0.59,0.32339779323542706,0.394,0.7487602607969702,0.55,0.27602705372146424,0.315,-0.18238493357411256,-0.43,-0.21845476223044527,-0.424
MB018B,-0.186013986013986,-0.175,-0.36993006993006994,-0.339,-0.44615202750446015,-0.149,-0.3611711496728318,-0.056,-0.4089096008065208,-0.242,-0.016593028081315228,-0.134,-0.06932895743742142,-0.04,-0.39277095316472505,-0.433,0.1894896155076949,0.309,-1.52664831556671,-1.405,1.1179773186352338,0.892,-0.5565733333117993,-0.59,0.5440999526932166,0.394,0.7704484183425669,0.55,0.33873954827164826,0.315,-0.5559890287298521,-0.43,-0.5142246804687762,-0.424
MB018B,-0.2549450549450549,-0.175,-0.42277722277722274,-0.339,-0.0858088505031357,-0.149,0.08938963130962689,-0.056,-0.24761286490606116,-0.242,-0.09136131313156269,-0.134,-0.1401378679638603,-0.04,-0.3400578027734721,-0.433,0.39315513213382053,0.309,-1.3853995271681008,-1.405,0.8054247392967099,0.892,-0.5766887759253277,-0.59,0.4172310493196475,0.394,0.4936314931338896,0.55,0.3849630263078357,0.315,-0.19027360200895774,-0.43,-0.15289466565641127,-0.424
MB018B,-0.2608391608391608,-0.175,-0.5178821178821179,-0.339,-0.13191907826565133,-0.149,-0.45861636831913755,-0.056,-0.5829656027347467,-0.242,-0.006894768355033913,-0.134,-0.034866820399814515,-0.04,-0.07111008844377062,-0.433,0.5992264545734325,0.309,-1.3198590536671857,-1.405,1.3017957229619275,0.892,-0.4076778081082874,-0.59,0.4789156547757017,0.394,0.5014351368105506,0.55,0.2952274496839793,0.315,-0.6827210274553984,-0.43,-0.6831083307689952,-0.424
MB018B,-0.04605394605394603,-0.175,-0.16483516483516486,-0.339,-0.4559391648081195,-0.149,0.11714728114485937,-0.056,-0.13743965352874268,-0.242,-0.09801479599748035,-0.134,-0.05956027966980753,-0.04,-0.13013535147689617,-0.433,0.6980653434364205,0.309,-1.2625506138623608,-1.405,1.0318043886077728,0.892,-0.5817611342765048,-0.59,0.4580442972924212,0.394,0.38499132196026875,0.55,-0.055301499288734325,0.315,-0.3029302710956186,-0.43,-0.33500604502872716,-0.424
MB018B,-0.19320679320679318,-0.175,-0.34245754245754245,-0.339,-0.04932664447529539,-0.149,-0.27179456032866545,-0.056,-0.36025936276260667,-0.242,-0.2355668984332787,-0.134,-0.05563586532846632,-0.04,-0.43592617153534224,-0.433,-0.0818151340745967,0.309,-1.4528704762405709,-1.405,0.6691433261161231,0.892,-0.6682630641254889,-0.59,0.31628966542600345,0.394,0.8282437323429351,0.55,0.40524969199672173,0.315,-0.1645273656445484,-0.43,-0.20417512627388665,-0.424
MB018B,-0.1801198801198801,-0.175,-0.4185814185814186,-0.339,-0.11864294552085541,-0.149,0.07038314030263945,-0.056,-0.07373700077823107,-0.242,-0.15177909989240287,-0.134,-0.061468433476289656,-0.04,-0.372761795572878,-0.433,-0.03995074297310382,0.309,-1.361057020107342,-1.405,1.0877614634811879,0.892,-0.542257193049653,-0.59,0.25644616732329756,0.394,0.40352989953520163,0.55,0.24955177664201322,0.315,-0.0029447426691719676,-0.43,-0.001262288261352917,-0.424
MB018B,-0.14415584415584415,-0.175,-0.2515484515484515,-0.339,-0.19361953781955996,-0.149,-0.19381230148069017,-0.056,-0.4248010789107465,-0.242,-0.09665168672464235,-0.134,0.020153923594528275,-0.04,-0.3045494107008143,-0.433,0.6387578147619694,0.309,-1.6248897250490493,-1.405,1.190598014337964,0.892,-0.39573355688997675,-0.59,0.3412387590643656,0.394,0.559447778913771,0.55,0.4312856654700766,0.315,-0.5074142826824146,-0.43,-0.5162496012213637,-0.424
MB018B,-0.15854145854145854,-0.175,-0.26803196803196805,-0.339,-0.19865383290827968,-0.149,0.2551356231057068,-0.056,0.03643214346969432,-0.242,-0.1657246777294739,-0.134,0.09687521126710784,-0.04,-0.3568407522604681,-0.433,0.10012706158109656,0.309,-1.2237276320050727,-1.405,0.6492086649341672,0.892,-0.6989934300113511,-0.59,0.39713562787957857,0.394,0.585591356818226,0.55,0.29693870448778464,0.315,0.022342221902798127,-0.43,0.019355086674082738,-0.424
MB018B,-0.20969030969030966,-0.175,-0.3682317682317683,-0.339,-0.14876977316382947,-0.149,0.041786457355710925,-0.056,-0.22907199796905842,-0.242,-0.21595550236158906,-0.134,-0.14284219417353589,-0.04,-0.27002460516934074,-0.433,0.41527000445863466,0.309,-1.181205698696202,-1.405,0.761334407866682,0.892,-0.5813406657561438,-0.59,0.27510541232971886,0.394,0.5783554697387406,0.55,0.2805884489386612,0.315,-0.40875189527126676,-0.43,-0.3954906908852371,-0.424
MB018B,-0.09470529470529467,-0.175,-0.22237762237762237,-0.339,0.1294043421966569,-0.149,-0.21570976149949025,-0.056,-0.453225003484738,-0.242,0.05265993047230846,-0.134,-0.15364934234524996,-0.04,-0.5469435680371918,-0.433,0.5501806678269936,0.309,-1.6293218404728758,-1.405,0.7674115798564496,0.892,-0.5352445261029743,-0.59,0.6154341018061592,0.394,0.5587348472727968,0.55,0.8906260700565487,0.315,-0.3929475424137856,-0.43,-0.37800273893107234,-0.424
MB018B,-0.30399600399600396,-0.175,-0.47692307692307695,-0.339,-0.12194159513656888,-0.149,-0.35309817304886526,-0.056,-0.5626254811497221,-0.242,-0.1510833125556551,-0.134,0.04501145436325991,-0.04,-0.5896698228388806,-0.433,0.6617421433635748,0.309,-1.2834279122975467,-1.405,0.784222468389861,0.892,-0.6450314954227715,-0.59,0.4070242404808449,0.394,0.6574065146184026,0.55,0.1877148465163717,0.315,-0.5360512297404142,-0.43,-0.5226399355444644,-0.424
MB018B,-0.15344655344655345,-0.175,-0.2959040959040959,-0.339,-0.07126082053410537,-0.149,-0.06284053694099578,-0.056,-0.2378675398159899,-0.242,-0.2848875024741304,-0.134,-0.11543555594808765,-0.04,-0.5904777308995068,-0.433,0.3579126548173699,0.309,-1.2779008029899483,-1.405,0.8441000590088562,0.892,-0.6114522887868988,-0.59,0.166875373918332,0.394,0.5810372033720208,0.55,0.37553805791842454,0.315,-0.3312700422879226,-0.43,-0.31896446504069703,-0.424
MB018B,-0.12597402597402596,-0.175,-0.27392607392607393,-0.339,-0.3333291840050633,-0.149,0.08659865069972332,-0.056,0.020924965145544788,-0.242,-0.1665984725886813,-0.134,0.046440334242504946,-0.04,-0.37885017305343155,-0.433,0.2973678332598979,0.309,-1.5660669492538786,-1.405,0.8154180928260133,0.892,-0.6836663701928071,-0.59,0.3960109557099775,0.394,0.5000930607578259,0.55,-0.054070469985954155,0.315,-0.6795871728716926,-0.43,-0.6877367210606236,-0.424
MB018B,-0.0858141858141858,-0.175,-0.21518481518481516,-0.339,-0.03869305647260149,-0.149,0.19404270953727243,-0.056,-0.010664454127853032,-0.242,-0.2245477432748981,-0.134,-0.2984428677187811,-0.04,-0.608525583550921,-0.433,-0.06959292028650282,0.309,-1.4748524411925579,-1.405,0.8125814256465278,0.892,-0.6667812434826962,-0.59,0.286672149540346,0.394,0.31604225441953004,0.55,0.34465793568517755,0.315,-0.3714968481080759,-0.43,-0.3940706165912149,-0.424
MB018B,-0.13146853146853146,-0.175,-0.2811188811188811,-0.339,0.20404433032229974,-0.149,-0.11639954179143021,-0.056,-0.3180352218704108,-0.242,-0.0037520799747227224,-0.134,0.01529416339359351,-0.04,-0.5566341044049509,-0.433,0.2418702133312117,0.309,-1.6843171523178468,-1.405,0.7294801177655785,0.892,-0.5476134730666106,-0.59,0.5495645367532436,0.394,0.3962994699535478,0.55,0.3638575443186466,0.315,-0.13918636909699722,-0.43,-0.1252032169229746,-0.424
MB018B,-0.14245754245754244,-0.175,-0.3284715284715285,-0.339,-0.07446297907428999,-0.149,-0.22280893803527038,-0.056,-0.5042864223936474,-0.242,0.1950734996482609,-0.134,-0.0444063068421856,-0.04,-0.6253783235676973,-0.433,0.5502553782738517,0.309,-1.2641666254341717,-1.405,0.955861803081612,0.892,-0.7099995481859668,-0.59,0.9420116373132036,0.394,1.099210331009008,0.55,0.5738509663542309,0.315,-0.4363082028176445,-0.43,-0.4126367731019518,-0.424
MB018B,-0.15304695304695307,-0.175,-0.2642357642357642,-0.339,-0.15854378228383664,-0.149,0.03392215217920923,-0.056,-0.18112876202852418,-0.242,0.024970578388816285,-0.134,0.07465468394402891,-0.04,-0.1947154128888471,-0.433,0.3145549339452197,0.309,-0.999723991242448,-1.405,0.6906888767520858,0.892,-0.5578425361975522,-0.59,0.5808099543621594,0.394,0.389978801525507,0.55,0.1653779104576638,0.315,-0.16876887572766744,-0.43,-0.15344691677075356,-0.424
MB018B,-0.23676323676323677,-0.175,-0.3771228771228772,-0.339,-0.2940651560020109,-0.149,-0.04662067922208544,-0.056,-0.33867413040932914,-0.242,-0.011047706416488357,-0.134,-0.0697535676640397,-0.04,-0.2808446432972348,-0.433,0.5256095977243033,0.309,-1.4549578519378712,-1.405,1.0128447338747986,0.892,-0.5652268761022026,-0.59,0.5708715536888858,0.394,0.6430668205428383,0.55,0.2944828204759555,0.315,-0.6537058565683302,-0.43,-0.5940907106714803,-0.424
MB018B,-0.1771228771228771,-0.175,-0.33606393606393603,-0.339,-0.16977666020655532,-0.149,-0.20580656238834835,-0.056,-0.31002591095262394,-0.242,-0.299231017578298,-0.134,0.04843539197518906,-0.04,-0.583530221943095,-0.433,0.2491656790885774,0.309,-1.514423808587268,-1.405,0.61986494055226,0.892,-0.8113689038782144,-0.59,0.30688203910108885,0.394,0.961773040945698,0.55,0.4365344995060044,0.315,-0.5115747448021616,-0.43,-0.5151713966647913,-0.424
MB018B,-0.1966033966033966,-0.175,-0.33656343656343657,-0.339,-0.37913238144385875,-0.149,-0.0993884715008641,-0.056,-0.31581126587424163,-0.242,-0.15952718193972135,-0.134,-0.12874221012972364,-0.04,-0.26450799306039924,-0.433,0.15976425011183448,0.309,-1.471577413521423,-1.405,0.7754902181321325,0.892,-0.6324435971391363,-0.59,0.3600147692562755,0.394,0.5893128180105031,0.55,0.10445308544901888,0.315,-0.37217224780284025,-0.43,-0.3410808072864903,-0.424
MB018B,-0.14965034965034965,-0.175,-0.25534465534465534,-0.339,0.037969841307221225,-0.149,-0.43668412972576,-0.056,-0.6534120834419936,-0.242,-0.06570744166951453,-0.134,-0.243806159362265,-0.04,-0.6853675970787683,-0.433,0.05601668087041981,0.309,-1.355716179217739,-1.405,0.9077947654315749,0.892,-0.7172469370599409,-0.59,0.5759159037853605,0.394,0.4357707691555731,0.55,0.5668926174462998,0.315,-0.5677409834187488,-0.43,-0.6205987641598983,-0.424
MB018B,-0.23846153846153845,-0.175,-0.4223776223776224,-0.339,-0.0305247600211081,-0.149,0.07912995180905608,-0.056,-0.0137208101885333,-0.242,-0.11788567046992453,-0.134,-0.284094233788874,-0.04,-0.23644360857398738,-0.433,0.34597238529845425,0.309,-0.8505535809403114,-1.405,0.8155124610615241,0.892,-0.42126226345378004,-0.59,0.3016008650064848,0.394,0.34576136955719816,0.55,0.15406541010183802,0.315,-0.5477491524537299,-0.43,-0.5195631079074158,-0.424
MB018B,-0.20379620379620378,-0.175,-0.397002997002997,-0.339,-0.12056732401476643,-0.149,-0.22020489226372786,-0.056,-0.38106213797901706,-0.242,0.18772364579033834,-0.134,0.15547331143571627,-0.04,-0.5627030735753102,-0.433,0.7327815572563279,0.309,-1.415102152435022,-1.405,1.0432846628441679,0.892,-0.43726713049021043,-0.59,0.7410025579126819,0.394,0.5880477237464606,0.55,0.2704106486683615,0.315,-0.45438189864953277,-0.43,-0.4183170702780412,-0.424
MB018B,-0.08751248751248752,-0.175,-0.16403596403596404,-0.339,-0.2754614186339838,-0.149,0.05691513729722833,-0.056,-0.12071321100233703,-0.242,-0.08018166299980646,-0.134,-0.03975664767619923,-0.04,-0.24388840324396321,-0.433,0.4947784284411783,0.309,-1.2086930682491872,-1.405,0.9794052628059136,0.892,-0.3676818090417822,-0.59,0.30008149720434196,0.394,0.5689355173692212,0.55,0.2081508230382039,0.315,-0.3831407388458096,-0.43,-0.3830255943043741,-0.424
MB018B,-0.12597402597402593,-0.175,-0.26633366633366634,-0.339,-0.1020590639902315,-0.149,-0.09466728000187578,-0.056,-0.3322508564601999,-0.242,-0.28519240708647114,-0.134,0.10412089779409596,-0.04,-0.4870985004848894,-0.433,0.33046075474928494,0.309,-1.3068702097735938,-1.405,1.1810700178914604,0.892,-0.846081606721479,-0.59,0.4019980311026668,0.394,0.4795743570534993,0.55,0.3497358805734051,0.315,-0.5721986214041922,-0.43,-0.5534871049312847,-0.424
MB018B,-0.1877122877122877,-0.175,-0.3187812187812188,-0.339,-0.11617387750880988,-0.149,0.023414675334775738,-0.056,-0.24961895049198138,-0.242,-0.0493003678587582,-0.134,0.10668601324319699,-0.04,-0.2598622409984789,-0.433,0.3245983842851588,0.309,-1.4237856024511402,-1.405,0.7779874644797127,0.892,-0.5710977009785332,-0.59,0.4949919400424225,0.394,0.4947548393094198,0.55,0.21180884380573678,0.315,-0.2960411942090243,-0.43,-0.2827788682152374,-0.424
MB018B,-0.19870129870129868,-0.175,-0.36483516483516487,-0.339,-0.19963115968947806,-0.149,0.09127636898049589,-0.056,0.015608915367495766,-0.242,-0.3026493409277138,-0.134,-0.2406809771641877,-0.04,-0.48951598437362587,-0.433,0.0384626854662542,0.309,-1.4864133206197703,-1.405,0.38735607948588924,0.892,-0.595320089792597,-0.59,0.14046474503861692,0.394,0.7437701933019039,0.55,0.35064280089605254,0.315,-0.10085068242218391,-0.43,-0.10390210251263889,-0.424
MB018B,-0.0985014985014985,-0.175,-0.18431568431568432,-0.339,-0.36096723596303604,-0.149,0.31022053791575943,-0.056,0.1500288257764417,-0.242,-0.286320142017425,-0.134,0.13079616581832645,-0.04,-0.3630472076415244,-0.433,0.05715066372200207,0.309,-1.025975425359416,-1.405,0.8409773942697234,0.892,-0.6434540238238816,-0.59,0.20354994662229176,0.394,0.7961263217233167,0.55,0.4700784916481284,0.315,-0.35758361439593433,-0.43,-0.35236250862233487,-0.424
MB018B,-0.25874125874125875,-0.175,-0.4883116883116883,-0.339,-0.2606348588744597,-0.149,-0.06808775438048208,-0.056,-0.25923413950749574,-0.242,-0.46695285454955004,-0.134,-0.00675676240446851,-0.04,-0.6014302215326479,-0.433,0.30785744509253826,0.309,-1.700236017047918,-1.405,1.113595436027559,0.892,-0.744521457689828,-0.59,0.06043552661461619,0.394,0.5375093868762524,0.55,0.689376487780279,0.315,-0.8492745921842395,-0.43,-0.8556999528369396,-0.424
MB018B,-0.14925074925074924,-0.175,-0.24565434565434568,-0.339,-0.05373199635105483,-0.149,-0.011572570690899215,-0.056,-0.21263539097043946,-0.242,-0.17731090311660372,-0.134,-0.11863472701328329,-0.04,-0.3689196448767722,-0.433,0.29927936314975573,0.309,-1.0194289332791262,-1.405,0.8405818295683901,0.892,-0.7390890970611157,-0.59,0.4645894170931111,0.394,0.39644427507684904,0.55,0.21376448352689303,0.315,-0.48626076424240144,-0.43,-0.4682826472899409,-0.424
MB018B,-0.24055944055944053,-0.175,-0.4392607392607393,-0.339,-0.22650168632801781,-0.149,0.026349117564807217,-0.056,-0.0757235945607716,-0.242,-0.2054901588180784,-0.134,-0.03101767637742868,-0.04,-0.18603399152039274,-0.433,0.5102886562350092,0.309,-1.1763678574379517,-1.405,0.8853140309896858,0.892,-0.5749277947546452,-0.59,0.23867765098868696,0.394,0.7978498615017703,0.55,0.1079189974463394,0.315,-0.5904884451384053,-0.43,-0.6095800395451689,-0.424
MB018B,-0.1932067932067932,-0.175,-0.37752247752247753,-0.339,0.05916667179399467,-0.149,-0.3503941388754075,-0.056,-0.5395382985089353,-0.242,0.028017456827937774,-0.134,-0.04607661751954913,-0.04,-0.473413089867131,-0.433,0.8462345742570726,0.309,-1.4355063697944894,-1.405,0.8312739568668521,0.892,-0.6691771355526444,-0.59,0.6852113847032136,0.394,0.5482227768302937,0.55,0.44977578316458133,0.315,-0.4125881655375269,-0.43,-0.41637104254178897,-0.424
MB018B,-0.21858141858141858,-0.175,-0.3771228771228772,-0.339,0.25345080128810865,-0.149,-0.28200207196737137,-0.056,-0.5074671011490598,-0.242,-0.2715084478037208,-0.134,0.05177773737531764,-0.04,-0.783695221017936,-0.433,0.08216628751174285,0.309,-1.4030515494915914,-1.405,1.2097026051646265,0.892,-0.8682215553694781,-0.59,0.433870043413031,0.394,0.21934045814107864,0.55,0.28421999063576153,0.315,-0.3462368995238964,-0.43,-0.3446572906936575,-0.424
MB018B,-0.07102897102897103,-0.175,-0.1822177822177822,-0.339,-0.45143657153440664,-0.149,0.04705975872612521,-0.056,-0.15335566540009118,-0.242,-0.025246439310653027,-0.134,-0.3980473143247716,-0.04,-0.5271196295620811,-0.433,0.02939985123773437,0.309,-1.3658796474660466,-1.405,0.792768548446584,0.892,-0.4749613380096079,-0.59,0.4650757549276171,0.394,0.6430026403119491,0.55,0.146401615121218,0.315,-0.4254477757258363,-0.43,-0.40829765720355005,-0.424
MB018B,-0.25114885114885116,-0.175,-0.4333666333666334,-0.339,-0.10892405458835967,-0.149,-0.20428065242873053,-0.056,-0.4027852398672669,-0.242,-0.19580713713738984,-0.134,0.1934018009967577,-0.04,-0.5145287938807074,-0.433,0.5333585084200381,0.309,-1.5870354506960933,-1.405,1.2687714684626688,0.892,-0.7230426660746383,-0.59,0.42190237362738325,0.394,0.5253667138861872,0.55,0.36858627352650614,0.315,-0.3156007693693942,-0.43,-0.2688673996682403,-0.424
MB018B,-0.07482517482517484,-0.175,-0.21898101898101896,-0.339,-0.17111603493088912,-0.149,-0.014415719162665727,-0.056,-0.3254114062177615,-0.242,-0.13144518434929048,-0.134,0.24814334826057724,-0.04,-0.32516515561179987,-0.433,0.5132747356734951,0.309,-1.294543127965305,-1.405,1.1221532053661483,0.892,-0.6567581993343409,-0.59,0.4528681139845906,0.394,0.5949475518205346,0.55,0.4339777963396001,0.315,-0.3643916433191568,-0.43,-0.30045090387418294,-0.424
MB018B,-0.25154845154845157,-0.175,-0.4464535464535464,-0.339,-0.009954246150261695,-0.149,-0.20325033715685234,-0.056,-0.3396897920985825,-0.242,-0.09222264215549192,-0.134,-0.2271409104186431,-0.04,-0.3837495835448829,-0.433,0.44361029542144687,0.309,-1.207081146778499,-1.405,0.7905727542737745,0.892,-0.436916303397047,-0.59,0.3768848861754966,0.394,0.7658004575865802,0.55,0.382674022458117,0.315,-0.47272575435932745,-0.43,-0.47546191177638747,-0.424
MB018B,-0.13316683316683317,-0.175,-0.3551448551448551,-0.339,-0.05421691671358171,-0.149,-0.2194180270138924,-0.056,-0.4302561294480666,-0.242,0.13168757901769626,-0.134,0.08962013470095025,-0.04,-0.7067717364577133,-0.433,0.7129434936406587,0.309,-1.4939283710430662,-1.405,1.161244359239777,0.892,-0.3686362668674991,-0.59,0.6428843339929747,0.394,0.6668876789764899,0.55,0.5498913158140866,0.315,-0.7059277609674947,-0.43,-0.7492206784573712,-0.424
MB018B,-0.16023976023976022,-0.175,-0.28581418581418583,-0.339,-0.19187816421667409,-0.149,-0.26566918388108185,-0.056,-0.45231634549242883,-0.242,-0.15896002650794233,-0.134,-0.10588052778593639,-0.04,-0.3657126773076002,-0.433,0.18645590386215236,0.309,-1.2632667461418285,-1.405,1.180124777921939,0.892,-0.560069580083715,-0.59,0.3417609197409174,0.394,0.5201639599316227,0.55,0.2922676250963575,0.315,-0.5086300021329898,-0.43,-0.5561694674866597,-0.424
MB018B,-0.15684315684315683,-0.175,-0.29380619380619377,-0.339,-0.07056448742633994,-0.149,0.09905372772054287,-0.056,-0.10532623148871373,-0.242,-0.2090961564955015,-0.134,0.01752417082361994,-0.04,-0.402769956215975,-0.433,0.4089041516994351,0.309,-1.801959205508081,-1.405,1.0410791840257616,0.892,-0.6916778543564106,-0.59,0.3457849675070369,0.394,0.5386935041333393,0.55,0.3546301785910337,0.315,-0.6638098360020023,-0.43,-0.6541282961020934,-0.424
MB018B,-0.26763236763236764,-0.175,-0.4024975024975025,-0.339,-0.11770760092740078,-0.149,-0.22824743763493724,-0.056,-0.43038296334200754,-0.242,0.005085114412278831,-0.134,-0.018910792112847307,-0.04,-0.45678655727588724,-0.433,0.2500831692537724,0.309,-1.0879841370836068,-1.405,0.8341794400160132,0.892,-0.5315032828198518,-0.59,0.5576048815403482,0.394,0.4751553267476527,0.55,0.1443295348007223,0.315,-0.48315392564648574,-0.43,-0.43953929167204286,-0.424
MB018B,-0.21688311688311687,-0.175,-0.4811188811188811,-0.339,-0.08303050905655408,-0.149,-0.3108639415454631,-0.056,-0.49639285378108094,-0.242,0.27813814731948,-0.134,-0.0950488814500612,-0.04,-0.4242386151844981,-0.433,0.5433677541794492,0.309,-1.4090061209133438,-1.405,0.8066710148451666,0.892,-0.3134088269265425,-0.59,0.7947659108816549,0.394,0.5896042003536631,0.55,0.5510217902399419,0.315,-0.921002039768192,-0.43,-0.9495563446029749,-0.424
MB018B,-0.2693306693306693,-0.175,-0.3877122877122877,-0.339,-0.3325124317831749,-0.149,0.026705597954234217,-0.056,-0.09126440496637778,-0.242,-0.19881771265931175,-0.134,-0.07896807569071423,-0.04,-0.42167569535495236,-0.433,-0.1592166936193148,0.309,-1.2467400756065758,-1.405,0.9699385698610258,0.892,-0.5225267778239211,-0.59,0.2407928384007967,0.394,0.5555445609842735,0.55,0.4922180442634823,0.315,-0.321706382610062,-0.43,-0.24722441552045457,-0.424
MB018B,-0.09300699300699301,-0.175,-0.2058941058941059,-0.339,-0.06272698099591617,-0.149,-0.12588105068581354,-0.056,-0.2842332865548586,-0.242,-0.0335261720283225,-0.134,-0.03785609689783168,-0.04,-0.7614321169546331,-0.433,0.4275386355989611,0.309,-1.4250614275314697,-1.405,1.0756008229436607,0.892,-0.38049391419056117,-0.59,0.39546610005822036,0.394,0.686298332054135,0.55,0.4746490928008044,0.315,-0.3938120540230835,-0.43,-0.41324161956051686,-0.424
MB018B,-0.3644355644355644,-0.175,-0.5995004995004996,-0.339,-0.06538665991871531,-0.149,0.06830512047159104,-0.056,-0.08425609385686972,-0.242,-0.2255632203233007,-0.134,-0.0502007998188604,-0.04,-0.8564475089801166,-0.433,0.28478458530126777,0.309,-1.7122727362825598,-1.405,1.2225064966044885,0.892,-0.5440054448577071,-0.59,0.2571303729685865,0.394,0.39380802793908976,0.55,0.509029041532983,0.315,-0.44190051229029126,-0.43,-0.4391185289182588,-0.424
MB018B,-0.22237762237762237,-0.175,-0.5047952047952048,-0.339,-0.07069163922253173,-0.149,0.1411488449256393,-0.056,0.056783983327053485,-0.242,-0.5169008016452634,-0.134,0.1565287312767452,-0.04,-0.5139772549325947,-0.433,0.5595795248531977,0.309,-1.3563565507031856,-1.405,0.9183218700701093,0.892,-0.802495664103271,-0.59,0.0021020453903275713,0.394,0.5590590423973563,0.55,0.2395667729010683,0.315,-0.47329309010292914,-0.43,-0.5090703367349173,-0.424
