MBON,fallprop_bootstrap,fallprop_deltag,fallnumber_bootstrap,fallnumber_deltag,speed_bootstrap,speed_deltag,time_bootstrap,time_deltag,height_bootstrap,height_deltag,displacement_bootstrap,displacement_deltag,bspeed_bootstrap,bspeed_deltag,pausepos_bootstrap,pausepos_deltag,displacementbetweenpause_bootstrap,displacementbetweenpause_deltag,maxvelocity_bootstrap,maxvelocity_deltag,straightindex_bootstrap,straightindex_deltag,ascent_bootstrap,ascent_deltag,descent_bootstrap,descent_deltag,meanpause_bootstrap,meanpause_deltag,meanbout_bootstrap,meanbout_deltag,pause_bootstrap,pause_deltag,bout_bootstrap,bout_deltag
MB011B,-0.1875,0.081,-0.1875,0.09,-0.2619863070414045,-0.028,0.1958032663741141,0.262,0.11864770058038956,0.243,-0.13639466991908,-0.017,0.21543704352159626,0.166,0.2307009156980068,0.201,0.21680382432766204,0.304,-0.5264112139250267,-0.242,-0.01821938014100363,0.104,0.0946350132807987,0.089,-0.14832881564160857,-0.051,0.23201439811646418,0.319,0.23029416253779464,0.126,-0.2793464988000921,-0.114,-0.28164984220284295,-0.095
MB011B,-0.07880844645550529,0.081,-0.09690799396681751,0.09,-0.05598473260117557,-0.028,0.15698816524943673,0.262,0.16362849389979595,0.243,-0.05545363518841376,-0.017,0.04326298025115223,0.166,-0.01687595547237207,0.201,0.21867540911856112,0.304,-0.20204149263380133,-0.242,0.19756733226297996,0.104,0.014793792463666442,0.089,-0.06788129161688632,-0.051,0.43943938073728944,0.319,0.11665310871388788,0.126,-0.26635035321748335,-0.114,-0.22628119911800482,-0.095
MB011B,0.1276395173453997,0.081,0.15026395173454,0.09,0.20251206606748834,-0.028,0.06398125302011638,0.262,0.41712272505981574,0.243,0.10566114583832907,-0.017,0.12277898491112459,0.166,0.22117541456292936,0.201,0.6758991570523201,0.304,-0.02904326689441842,-0.242,0.1913499803712248,0.104,0.07817818222742012,0.089,0.14005264946874094,-0.051,0.23584119894435818,0.319,0.19543632345263048,0.126,-0.3253038831791718,-0.114,-0.3141176817413235,-0.095
MB011B,0.20192307692307693,0.081,0.22454751131221717,0.09,0.019269373832453068,-0.028,0.22977775178376791,0.262,0.19582998085278902,0.243,0.00991981654405826,-0.017,0.1047571654929124,0.166,0.31025805908282506,0.201,0.3656040300110633,0.304,-0.10591855180822364,-0.242,0.3343931035475327,0.104,0.09475622671584422,0.089,-0.019974808482533003,-0.051,0.4048778325719036,0.319,0.18335609760919247,0.126,-0.4121096599238782,-0.114,-0.39377365532790076,-0.095
MB011B,0.08418174962292607,0.081,0.10680618401206637,0.09,0.07721367343300575,-0.028,0.21814873161594386,0.262,-0.05525207345966594,0.243,0.07795668549522328,-0.017,0.27384640680003486,0.166,0.008531720354140437,0.201,0.4692239211103791,0.304,-0.1793201780188111,-0.242,0.22241333481441752,0.104,0.04805172488399425,0.089,0.13838449613233522,-0.051,0.3055435025295984,0.319,0.15263694665194524,0.126,-0.2116817842993367,-0.114,-0.15841070465215704,-0.095
MB011B,0.06796757164404225,0.081,0.07701734539969834,0.09,-0.012547994931942974,-0.028,0.1739303202520027,0.262,0.3938452626409025,0.243,-0.12687521343875563,-0.017,0.19339626168493912,0.166,0.0025584671111380597,0.201,0.44865110800909597,0.304,-0.2588156222788683,-0.242,0.08584833315020642,0.104,-0.18086945539692878,0.089,0.038155012446953726,-0.051,0.3281615376651109,0.319,0.1710385148131685,0.126,-0.47537169467110496,-0.114,-0.4296615946896507,-0.095
MB011B,0.05524132730015082,0.081,0.046191553544494716,0.09,-0.11615757719679809,-0.028,0.33317287061461875,0.262,0.15861427092355643,0.243,0.044141014141077926,-0.017,0.29857693266459845,0.166,0.20964923476274186,0.201,0.4963160439218747,0.304,-0.12868619474611068,-0.242,0.2677314575033584,0.104,0.09202341882619341,0.089,0.035806918509054986,-0.051,0.3797639912954682,0.319,0.15999997956980733,0.126,-0.5776692536501525,-0.114,-0.5915617255128477,-0.095
MB011B,-0.0027337858220211203,0.081,0.02441553544494722,0.09,-0.042213397634988784,-0.028,0.19459130893726218,0.262,0.0666428671667854,0.243,0.014031190864422846,-0.017,-0.13385257201401002,0.166,0.1968286391422566,0.201,0.42249674558272876,0.304,-0.22926576375763755,-0.242,-0.008078997043167519,0.104,-0.051121580550715626,0.089,0.10728146684432964,-0.051,0.43922128732780674,0.319,0.18612669823126543,0.126,-0.38581130011269305,-0.114,-0.37616476299457513,-0.095
MB011B,0.1331070889894419,0.081,0.16478129713423828,0.09,0.08344695756292818,-0.028,0.19813700584327473,0.262,0.23328485984814032,0.243,0.10769861117330282,-0.017,-0.1430678310220715,0.166,0.1383042526576843,0.201,0.0110830471116157,0.304,-0.05174465927785543,-0.242,0.47037157903641985,0.104,0.3099280883789682,0.089,-0.042800263162492275,-0.051,0.29028201177650353,0.319,0.17691996885747818,0.126,-0.2074909982237855,-0.114,-0.20136993148634472,-0.095
MB011B,0.01084087481146305,0.081,0.019890648567119168,0.09,0.044239731651819277,-0.028,0.2885252243251274,0.262,0.21155067893069326,0.243,0.017183984708688038,-0.017,0.11407615153086499,0.166,0.19881464517219521,0.201,0.16900837681305642,0.304,-0.36714237705931113,-0.242,0.3117204839182748,0.104,0.018015781502112613,0.089,0.06230202978107743,-0.051,0.2328695931423508,0.319,0.1494236331776228,0.126,-0.16553604998427718,-0.114,-0.14265051492600533,-0.095
MB011B,0.09144042232277527,0.081,0.08239064856711915,0.09,-0.003801296602982036,-0.028,0.044928993551616926,0.262,0.33325128113526964,0.243,0.10829506918901753,-0.017,0.20198350666203754,0.166,0.42146303535219415,0.201,0.6279155524563786,0.304,-0.11868349555224268,-0.242,0.15364860492920815,0.104,0.12153759688588671,0.089,0.10711275756083272,-0.051,0.4374341254900351,0.319,0.218779618213501,0.126,-0.36332702650510057,-0.114,-0.35897182874786404,-0.095
MB011B,0.09869909502262443,0.081,0.14847285067873303,0.09,-0.21203323840496674,-0.028,0.1499111995021429,0.262,0.2554035439409699,0.243,0.14238574554810832,-0.017,-0.018473429819663878,0.166,0.4269256919407355,0.201,0.32218129375394283,0.304,-0.4114841922235745,-0.242,-0.15344484727348584,0.104,0.19948783356006344,0.089,0.10740940791655154,-0.051,0.4234594098456726,0.319,0.11485958868518902,0.126,-0.03776416216395691,-0.114,-0.0003697405214350824,-0.095
MB011B,0.0715497737556561,0.081,0.09417420814479636,0.09,-0.08250360746007543,-0.028,0.3499923870670265,0.262,0.19048260652524032,0.243,-0.12037511653491928,-0.017,-0.17126158455258714,0.166,0.3612718129299277,0.201,-0.08080240046005216,0.304,-0.1518545945673295,-0.242,0.14579483623193004,0.104,-0.03871732606540459,0.089,-0.10486768551851652,-0.051,0.15776118790049962,0.319,0.05638761330322745,0.126,0.13057359311802058,-0.114,0.1357872064968743,-0.095
MB011B,-0.028092006033182508,0.081,-0.005467571644042234,0.09,-0.04901559834479194,-0.028,0.25575187530377236,0.262,0.2379000014479248,0.243,-0.11480607902720297,-0.017,0.2642198865772893,0.166,0.1564545557902681,0.201,0.213125522714636,0.304,-0.4567099288407485,-0.242,0.35138740142085506,0.104,-0.03294052582169407,0.089,-0.10518962950578403,-0.051,0.4022894437233008,0.319,0.07586883752307208,0.126,-0.006992491373251497,-0.114,-0.020543707722212735,-0.095
MB011B,-0.034407993966817506,0.081,-0.047982654600301676,0.09,0.17069436543045402,-0.028,0.03863835733179993,0.262,0.2964434428699613,0.243,0.1599588939494183,-0.017,0.31369751235622984,0.166,0.3630617640841851,0.201,0.8185207258012839,0.304,0.1994899776637061,-0.242,0.3749892606001651,0.104,0.10877232842518458,0.089,0.22600395883982105,-0.051,0.5041374592054328,0.319,0.1456131833263307,0.126,-0.4138754405736892,-0.114,-0.4090485606196689,-0.095
MB011B,0.12405731523378583,0.081,0.12405731523378581,0.09,-0.18893134635588704,-0.028,-0.0019081115597970586,0.262,0.22078937800705378,0.243,-0.0371769117955136,-0.017,0.22091432206085565,0.166,0.050031137834630694,0.201,0.5702794220077523,0.304,-0.36673679659750874,-0.242,0.3622698940847451,0.104,-0.10189456872904692,0.089,0.10187127040547089,-0.051,0.5415867992671355,0.319,0.09697354734151754,0.126,-0.5211642728562023,-0.114,-0.4592870539696021,-0.095
MB011B,0.07513197586726997,0.081,0.09775641025641024,0.09,-0.07646061202507208,-0.028,0.3390523069897916,0.262,0.13447231837232693,0.243,-0.07415372188031012,-0.017,0.3676058194768516,0.166,0.35253513378777374,0.201,0.8310236994803777,0.304,-0.020630928128615805,-0.242,0.30815654210131876,0.104,-0.04837844129810576,0.089,0.008465723984098056,-0.051,0.3897727756266638,0.319,0.31510589074779055,0.126,-0.47233455195343016,-0.114,-0.42314491799936516,-0.095
MB011B,0.10595776772247362,0.081,0.10143288084464555,0.09,-0.12279806847584863,-0.028,0.33228193761788877,0.262,0.13016024891545933,0.243,-0.002973566399688007,-0.017,0.06815823017809104,0.166,-0.0797718283572248,0.201,0.3118373808518515,0.304,-0.2939733200046989,-0.242,0.16096595342179765,0.104,0.12592366542532435,0.089,-0.06773863325701637,-0.051,0.3404576967983474,0.319,0.11895364361824781,0.126,-0.022601992317580505,-0.114,0.016522779551611494,-0.095
MB011B,0.11953242835595779,0.081,0.13310708898944193,0.09,0.06917727760313545,-0.028,0.26414540195716385,0.262,0.4059079460133673,0.243,0.12492788035212102,-0.017,0.06258936482735658,0.166,0.040217388800724056,0.201,0.5426458327693408,0.304,0.010757978093137137,-0.242,-0.014994658594555213,0.104,0.3723153379899893,0.089,-0.06406561675015639,-0.051,0.3718416243014644,0.319,0.10422874069112,0.126,-0.261853498495965,-0.114,-0.24982904857687394,-0.095
MB011B,-0.013574660633484156,0.081,0.022624434389140274,0.09,-0.17636890689379753,-0.028,0.4677650723956938,0.262,0.3127714985242151,0.243,-0.12028650198151015,-0.017,0.059408715804227685,0.166,0.2077373578523243,0.201,0.3705167075865699,0.304,-0.08075093824533527,-0.242,0.008575997661232751,0.104,0.021132625197151724,0.089,-0.16728007651065815,-0.051,0.4537578929436496,0.319,0.0750327686230361,0.126,0.07380963116209788,-0.114,0.07073598350696605,-0.095
MB011B,0.06787330316742081,0.081,0.05882352941176469,0.09,0.06859308358183346,-0.028,0.2882943752895395,0.262,-0.026454021009617096,0.243,0.0047099343333763125,-0.017,0.251346115151796,0.166,0.31899082840903004,0.201,0.1917875179797486,0.304,-0.2686010551065097,-0.242,-0.116468662847184,0.104,0.17428583993051905,0.089,-0.11104233438114293,-0.051,0.23303919623910677,0.319,0.12498569437318768,0.126,0.06295596610126002,-0.114,0.08940787983941617,-0.095
MB011B,0.14762443438914027,0.081,0.17024886877828055,0.09,0.26641224479729775,-0.028,0.33995766805124444,0.262,0.492907632588963,0.243,0.043968810192785465,-0.017,0.1524226744186331,0.166,-0.020630782979070218,0.201,0.17132886085653107,0.304,-0.21320930488364725,-0.242,0.31259734386828364,0.104,0.10992150046725398,0.089,0.026738176173111784,-0.051,0.16006838513745006,0.319,0.1318910988469689,0.126,-0.2130473213351904,-0.114,-0.19328185757996214,-0.095
MB011B,0.1122737556561086,0.081,0.12132352941176472,0.09,-0.21485948524899962,-0.028,0.22777225078708654,0.262,0.22166451996952,0.243,0.19754356833908865,-0.017,0.20780105371021307,0.166,0.375720592479519,0.201,0.3302441271274863,0.304,-0.2706903409895624,-0.242,-0.015587345535933569,0.104,0.3236437324147431,0.089,0.05497024465554931,-0.051,0.26696043373811135,0.319,0.0986375909684855,0.126,0.019729655793887704,-0.114,0.05472159717232818,-0.095
MB011B,0.03987556561085974,0.081,0.04440045248868778,0.09,-0.0783830123161471,-0.028,0.2802940133998878,0.262,0.5284045377818047,0.243,0.18959057244995947,-0.017,0.0633146414509452,0.166,0.2624497183024035,0.201,0.22512696757778947,0.304,-0.5166478679621452,-0.242,-0.271473472336695,0.104,0.23442836483016052,0.089,0.0879657756149566,-0.051,0.2579090465811122,0.319,0.03747723658835732,0.126,0.419243413749114,-0.114,0.44287981833094,-0.095
MB011B,0.13857466063348417,0.081,0.14762443438914027,0.09,0.03450330765064799,-0.028,0.5083223623358291,0.262,0.5203754610777579,0.243,-0.14073547999336414,-0.017,0.2684128668554827,0.166,-0.04405954210887005,0.201,0.5754847084914408,0.304,-0.0006826840005234784,-0.242,0.030734658165510576,0.104,-0.13768303123813969,0.089,-0.08044255439995639,-0.051,0.252287845671493,0.319,0.1445001863483817,0.126,-0.19357664670327523,-0.114,-0.19880485661889244,-0.095
MB011B,0.009049773755656104,0.081,-0.009049773755656104,0.09,0.09656656280663951,-0.028,0.19082558404421082,0.262,-0.0037813545967797257,0.243,-0.04922661314417846,-0.017,0.5068316212469766,0.166,0.2791055222812185,0.201,0.4128317485923462,0.304,-0.41786851833107,-0.242,-0.185399108472351,0.104,0.09350200652432844,0.089,-0.06801142095826829,-0.051,0.1387851986047067,0.319,0.18644604808488677,0.126,-0.18491254964820242,-0.114,-0.14678698700955528,-0.095
MB011B,0.08059954751131222,0.081,0.09869909502262444,0.09,0.1603955033448839,-0.028,0.26360074251382326,0.262,0.2581135389928318,0.243,0.05144649645885371,-0.017,0.2249386273053059,0.166,0.0059616913756375635,0.201,0.2828653603534433,0.304,-0.3409242785781378,-0.242,-0.01336411644312078,0.104,0.2174083121540813,0.089,-0.01699042015445272,-0.051,0.33445956279129907,0.319,0.10906959787704269,0.126,-0.2119878529453041,-0.114,-0.1822358595021026,-0.095
MB011B,0.16666666666666666,0.081,0.1802413273001508,0.09,-0.20387532263257097,-0.028,0.3368303850222415,0.262,0.24302752186376803,0.243,0.06983831523398056,-0.017,0.11872998925979782,0.166,0.42063221158577874,0.201,0.34252241051050053,0.304,-0.44608956420969187,-0.242,0.4783349465027254,0.104,0.18781704157174373,0.089,-0.003214551712466788,-0.051,0.3399544117825385,0.319,0.1193059837476406,0.126,0.16530061256430229,-0.114,0.13280617354280796,-0.095
MB011B,0.068815987933635,0.081,0.09144042232277526,0.09,0.030600851668105222,-0.028,0.02388566115115554,0.262,0.21537926730284984,0.243,0.1638779438858066,-0.017,0.2076053041028939,0.166,0.24750242955876292,0.201,0.473652254689732,0.304,-0.3857898902878337,-0.242,0.062688232528405,0.104,-0.0640113233583257,0.089,0.32495554597075355,-0.051,0.30762585965966727,0.319,0.18661488298038045,0.126,-0.38762416824649937,-0.114,-0.3410856310234631,-0.095
MB011B,0.06429110105580693,0.081,0.068815987933635,0.09,0.08693636163714781,-0.028,0.25393393914850737,0.262,0.31512566311244017,0.243,-0.24114729670782709,-0.017,0.12428079888224787,0.166,0.15788649675835556,0.201,0.0847197230568364,0.304,-0.2950482569198068,-0.242,-0.16488478075509086,0.104,0.051127330750103665,0.089,-0.3389311396877408,-0.051,0.2690081403866243,0.319,0.12402074045982309,0.126,-0.15545932840935564,-0.114,-0.11011334903975596,-0.095
MB011B,0.22549019607843135,0.081,0.2616892911010558,0.09,-0.2175002468888469,-0.028,0.41372475597064795,0.262,0.09427013381113884,0.243,-0.07575115008580958,-0.017,0.1260481686825377,0.166,0.2873824443672887,0.201,0.2512267271783282,0.304,-0.4181759867116207,-0.242,0.03663512991120156,0.104,-0.1804392342775434,0.089,0.014326233942865415,-0.051,0.33627419572950673,0.319,0.053469588033187826,0.126,0.10745363847649565,-0.114,0.14373662770771944,-0.095
MB011B,0.06070889894419307,0.081,0.07428355957767724,0.09,-0.28610903493224116,-0.028,0.3308499521940025,0.262,0.345414166865255,0.243,0.09754065734596207,-0.017,0.22298530503862538,0.166,0.11057202931306077,0.201,0.32763808228671215,0.304,-0.18409152487152308,-0.242,0.34466192983577454,0.104,0.03598354668469482,0.089,0.12465431771822486,-0.051,0.4453451307104045,0.319,0.07430142606412664,0.126,0.02403816057942624,-0.114,0.09137212635953745,-0.095
MB011B,0.04440045248868779,0.081,0.02630090497737557,0.09,-0.05073096304408801,-0.028,0.279734925891819,0.262,0.19037299975747515,0.243,0.03737050182366482,-0.017,0.15723767889173443,0.166,0.461465471522911,0.201,0.6125703832094852,0.304,-0.46623914288948537,-0.242,-0.13837047735708816,0.104,0.18160659465943296,0.089,-0.05625959691660131,-0.051,0.5278510773386736,0.319,0.09966506841177439,0.126,-0.030183077240768484,-0.114,-0.005361237560802381,-0.095
MB011B,0.05250754147812969,0.081,0.07060708898944192,0.09,0.07246721537178114,-0.028,0.11690700144520277,0.262,0.27696214561003885,0.243,0.1305134020554213,-0.017,0.2143597717082781,0.166,0.23324643779452517,0.201,0.1707743954997708,0.304,-0.22173070401695355,-0.242,0.43322082163003084,0.104,0.13607308379910033,0.089,0.14938050920541313,-0.051,0.15085764570893825,0.319,0.16840500963068045,0.126,-0.5796940154619359,-0.114,-0.5793602883055043,-0.095
MB011B,0.1557315233785822,0.081,0.16025641025641024,0.09,0.012843306128688992,-0.028,0.13590515567098505,0.262,0.3928927913144314,0.243,0.06532862047652002,-0.017,0.2693678188906661,0.166,0.1975070608123855,0.201,0.39649315436515475,0.304,-0.3949704462214799,-0.242,0.596816571219053,0.104,-0.050622448969833804,0.089,0.13855506298940817,-0.051,0.29099110530322303,0.319,0.09381794345002527,0.126,-0.24059349947224118,-0.114,-0.20009894844391327,-0.095
MB011B,0.0715497737556561,0.081,0.0715497737556561,0.09,-0.13379710269039882,-0.028,0.40193342007467847,0.262,0.25362573609585964,0.243,-0.03971852558206982,-0.017,0.11517109273121016,0.166,0.356470855791369,0.201,0.5975594073029943,0.304,-0.49743272704504754,-0.242,0.08167174350050103,0.104,-0.1430038833933222,0.089,0.09621054200705963,-0.051,0.18832748851616968,0.319,0.23592971805275523,0.126,-0.49364163846114884,-0.114,-0.4400605468550007,-0.095
MB011B,0.009049773755656118,0.081,0.004524886877828066,0.09,-0.019601347946895095,-0.028,0.23968622523321462,0.262,-0.026513749367920756,0.243,-0.0929024785148584,-0.017,-0.08756648826578949,0.166,0.15631978519735895,0.201,0.46756258135383244,0.304,-0.13564536465809637,-0.242,0.47067597935124605,0.104,0.09565298240741768,0.089,-0.14902737521130702,-0.051,0.38730611963592965,0.319,0.083023429855779,0.126,0.0020953930377751524,-0.114,0.0019180289549420677,-0.095
MB011B,0.05429864253393665,0.081,0.09049773755656108,0.09,0.20908643608444233,-0.028,0.5032977887955761,0.262,0.2771420192454431,0.243,0.05233872382917425,-0.017,-0.06973677402617177,0.166,-0.11486418778269201,0.201,0.6686135778806859,0.304,-0.393699497197627,-0.242,0.15204915480054343,0.104,0.30565472680433087,0.089,-0.13480280396857794,-0.051,0.18823790088685682,0.319,0.110607831354942,0.126,-0.3150623554102685,-0.114,-0.2807485996818464,-0.095
MB011B,0.15761689291101058,0.081,0.1757164404223228,0.09,-0.009150625620222156,-0.028,0.5074061802258343,0.262,0.2641139958529358,0.243,-0.009400051290484322,-0.017,0.2262939594324669,0.166,0.3066010536971602,0.201,0.6520074445037608,0.304,-0.271884243233713,-0.242,0.15298792243224824,0.104,0.12837219971311448,0.089,-0.08248517863418162,-0.051,0.4068777970417831,0.319,0.19580936686034145,0.126,0.1033334836269365,-0.114,0.11348723129784744,-0.095
MB011B,0.13857466063348417,0.081,0.1159502262443439,0.09,0.09284098034805047,-0.028,0.30683804547650645,0.262,0.15660468626987753,0.243,-0.09592187716609492,-0.017,0.15160659727560405,0.166,0.40163759542834243,0.201,0.5563881345953203,0.304,0.07977884163720542,-0.242,0.09295735717458674,0.104,0.0797209156816587,0.089,-0.1923066378782313,-0.051,0.45708601332890403,0.319,0.13335994305134033,0.126,-0.24101728682819593,-0.114,-0.21028992156595633,-0.095
MB011B,0.10501508295625943,0.081,0.1185897435897436,0.09,-0.1393698844724721,-0.028,0.21911180493629612,0.262,0.2506219924509289,0.243,-0.0362782148797016,-0.017,0.31998486688574973,0.166,-0.0008189212519951879,0.201,0.053849506717371085,0.304,-0.6986314400585705,-0.242,0.08004321052322803,0.104,0.4170658951251319,0.089,-0.296609706001723,-0.051,0.18352536470855962,0.319,0.16293875493661883,0.126,-0.1477840685181773,-0.114,-0.13477042006292925,-0.095
MB011B,0.0878582202111614,0.081,0.08785822021116141,0.09,0.20009912298173468,-0.028,0.2629262304879556,0.262,0.2096014633396486,0.243,0.1468224547347096,-0.017,0.0066179963033748445,0.166,0.21160349615497362,0.201,0.3754297819959255,0.304,-0.2858456208549847,-0.242,-0.08829892734381975,0.104,0.4304249051270548,0.089,-0.07194801395882819,-0.051,0.25968081750462324,0.319,0.16583828232820336,0.126,-0.12456993890866311,-0.114,-0.14082492110142147,-0.095
MB011B,-0.05524132730015083,0.081,-0.05524132730015083,0.09,-0.02323073216026543,-0.028,0.2097912751243642,0.262,0.004195211824727945,0.243,-0.1743299145305529,-0.017,-0.08563469863767734,0.166,0.1377995459562041,0.201,0.5216237388916707,0.304,-0.17323709757461248,-0.242,0.24659679850468974,0.104,-0.06194313272895074,0.089,-0.1169509222482367,-0.051,0.20593155661468387,0.319,0.16520859565159368,0.126,-0.3299655440946723,-0.114,-0.29114755184719615,-0.095
MB011B,0.1059577677224736,0.081,0.10595776772247362,0.09,0.2720048771974958,-0.028,0.2489742918995122,0.262,0.379890005435362,0.243,0.25427603294307544,-0.017,0.2998421877669007,0.166,0.0244643220801739,0.201,0.4735470989256184,0.304,0.011976883725802944,-0.242,0.49732149441584705,0.104,0.47127869557551433,0.089,0.04248161682869325,-0.051,0.23005454115473026,0.319,0.15882678716464335,0.126,-0.35649934132583216,-0.114,-0.3380814892868061,-0.095
MB011B,0.11142533936651584,0.081,0.09785067873303169,0.09,-0.13868934448148756,-0.028,0.07674287626880158,0.262,0.15516499744035936,0.243,-0.2544328086108112,-0.017,0.03609798305598312,0.166,0.3003894757783591,0.201,0.3952414879866936,0.304,-0.0018988100905262964,-0.242,0.183440209362556,0.104,-0.1389364622090822,0.089,-0.2005473613352196,-0.051,0.44532898232422385,0.319,0.14381715905152187,0.126,-0.5863568944472224,-0.114,-0.5738835068317535,-0.095
MB011B,0.06608220211161386,0.081,0.07965686274509803,0.09,0.033705064188234095,-0.028,0.19579605234174965,0.262,0.3040253331475459,0.243,-0.0341098456024311,-0.017,0.14653324462949957,0.166,0.016700121064654003,0.201,0.25343421094901114,0.304,-0.28004644917536126,-0.242,0.17654706165387973,0.104,0.21799167063718008,0.089,-0.18834324198122265,-0.051,0.3236705419442671,0.319,0.08073493025582061,0.126,0.1180483223753614,-0.114,0.16277826456160396,-0.095
MB011B,0.10774886877828056,0.081,0.13489819004524886,0.09,-0.08649551170175535,-0.028,0.02905812235483216,0.262,0.11833172000753868,0.243,0.16338366205609098,-0.017,0.23850208178868246,0.166,0.18667264891975638,0.201,0.4130764975328431,0.304,-0.17282722674958478,-0.242,0.21136513682024566,0.104,0.08388450550986351,0.089,0.17045078466995356,-0.051,0.31135606769114704,0.319,0.16638433154152177,0.126,-0.21841529451061542,-0.114,-0.19034704219107523,-0.095
MB011B,0.06975867269984919,0.081,0.07880844645550528,0.09,0.03485676345176607,-0.028,0.1583876875276972,0.262,0.23991758370581157,0.243,-0.09224925724466312,-0.017,0.11580087496674074,0.166,0.09660458334488863,0.201,0.8849530150573592,0.304,-0.18173577786611295,-0.242,-0.2725543658601655,0.104,-0.13362827537329872,0.089,0.035442131909461314,-0.051,0.3718216435540718,0.319,0.2518150395920619,0.126,-0.5589048912781615,-0.114,-0.5349452081681675,-0.095
MB011B,0.13678355957767724,0.081,0.13225867269984917,0.09,0.10343681324203098,-0.028,0.1792687042000138,0.262,0.3254943221906293,0.243,0.04075006970606364,-0.017,0.20893999149964976,0.166,0.31039414855056024,0.201,0.6484007897174451,0.304,-0.27731484689798985,-0.242,-0.36193112911751923,0.104,0.18256974847882346,0.089,-0.018423435688237667,-0.051,0.30215895557570355,0.319,0.1476458020583402,0.126,-0.23901606875841003,-0.114,-0.2003300362698107,-0.095
MB011B,0.12226621417797887,0.081,0.16299019607843138,0.09,-0.03655180559638829,-0.028,0.15025386603934807,0.262,0.300774815629717,0.243,-0.02658020824610669,-0.017,0.06640510933815796,0.166,0.2167564500001486,0.201,0.4072355249181049,0.304,-0.06190719862275671,-0.242,-0.24774997309486663,0.104,0.19284294162350313,0.089,-0.13591831856971737,-0.051,0.4245332161479623,0.319,0.1207881750703675,0.126,-0.24078184940822103,-0.114,-0.2615683101324242,-0.095
MB011B,0.10774886877828052,0.081,0.11227375565610857,0.09,0.03463370489822016,-0.028,0.6158547287263888,0.262,0.3861681993467621,0.243,-0.06838402680614698,-0.017,0.20521299299759996,0.166,0.2016264665953342,0.201,0.4307229159957365,0.304,-0.3078931097126667,-0.242,0.21996592735450352,0.104,0.1386966997104189,0.089,-0.1302402360509262,-0.051,0.33517333862527876,0.319,0.18185415718073802,0.126,-0.272024395038876,-0.114,-0.23649528102263703,-0.095
MB011B,0.04798265460030168,0.081,0.10680618401206637,0.09,-0.08594260023766014,-0.028,0.2092718647942867,0.262,0.32624675037671336,0.243,-0.14897240293266756,-0.017,0.21217834762624496,0.166,0.18902150157074976,0.201,0.15020827479144727,0.304,-0.04973945291322853,-0.242,-0.029164681612743392,0.104,0.03843754704428775,0.089,-0.21700613717001674,-0.051,0.1803635388698905,0.319,0.084939397164287,0.126,0.10721820105652075,-0.114,0.17835358402703838,-0.095
MB011B,0.04440045248868779,0.081,0.06702488687782808,0.09,0.03535144251980603,-0.028,0.260747592714578,0.262,0.45937782876701416,0.243,-0.1268339284655302,-0.017,-0.13920169958934414,0.166,0.305927199159852,0.201,0.3480179697785576,0.304,-0.2012957962977106,-0.242,0.20654732911890844,0.104,0.08338263102548844,0.089,-0.19518103453889304,-0.051,0.25791076551012615,0.319,0.23108603745449557,0.126,-0.010665315124858257,-0.114,0.043328967355622965,-0.095
MB011B,0.12405731523378581,0.081,0.14215686274509803,0.09,0.02662430506180883,-0.028,0.14952885578694883,0.262,0.32473327102610755,0.243,0.0037439855963739546,-0.017,-0.04009570761437595,0.166,0.512054999750756,0.201,0.08701712037082923,0.304,-0.06012842623920596,-0.242,0.06002045096530732,0.104,-0.0029888423376113267,0.089,0.07301124688550029,-0.051,0.397517763293243,0.319,0.0899280657973327,0.126,0.06323849100522932,-0.114,0.08233659236697778,-0.095
MB011B,0.11679864253393664,0.081,0.12584841628959276,0.09,0.12126519464733497,-0.028,0.07649399215230561,0.262,0.24288068591122944,0.243,-0.0423961778369896,-0.017,0.2398094223022336,0.166,0.21429547842544938,0.201,0.28673852235917935,0.304,-0.13726882986476852,-0.242,0.028678304264868348,0.104,0.09462849006304629,0.089,-0.08285068984148446,-0.051,0.31734994574586833,0.319,0.11925593365483665,0.126,-0.4012089073790446,-0.114,-0.3670830114368367,-0.095
MB011B,0.11953242835595776,0.081,0.11048265460030166,0.09,-0.08390357220604881,-0.028,0.279359796208986,0.262,0.23137411908028785,0.243,-0.04202883914206665,-0.017,0.0386731698057339,0.166,0.2945568035507802,0.201,0.29529040417122426,0.304,-0.4055473700650091,-0.242,-0.1307515816464925,0.104,0.07227337866217906,0.089,-0.10130907151701486,-0.051,0.18243118690598162,0.319,0.09181160998619455,0.126,0.08593465829079952,-0.114,0.11062174225672827,-0.095
MB011B,0.11500754147812972,0.081,0.1285822021116139,0.09,0.009640830655401394,-0.028,0.10396502738746062,0.262,0.16802216053551408,0.243,0.15226328387063193,-0.017,0.4385878953160859,0.166,0.06973466069425989,0.201,0.45200229724878904,0.304,-0.42599326730357046,-0.242,0.10457480249571749,0.104,0.18552881765578239,0.089,0.17687282622315187,-0.051,0.23998745801912147,0.319,0.119852313892358,0.126,-0.309835644686828,-0.114,-0.24719464736165198,-0.095
